Date,Aflac,Allstate,American Express,Ameriprise Financial,Assurant,Bank of America,Berkshire Hathaway,BlackRock,CME Group,Capital One,Cincinnati Financial,Citizens Bank,Fifth Third Bank,Franklin Resources,Goldman Sachs,Invesco,JPMorgan Chase,Jack Henry & Associates,M&T Bank,MasterCard,MetLife,Morgan Stanley,PNC Bank,PayPal,Progressive Insurance,Raymond James Financial,Regions Financial Corporation,State Street Corporation,T. Rowe Price,U.S. Bank,Wells Fargo
2019-01-16,1.0895071706282824,0.03548471607759962,0.08046896561038176,0.2790412613725499,1.1015710685224969,1.8980632467403784,0.18648007174962164,-0.12590052307086447,-0.5650330886128793,0.035875123548834376,0.3079264257785428,-0.14727315445343703,0.5712095096072927,0.2581475453272266,1.019887603085684,0.8192224080032392,0.40975431116617234,-0.42291660042400775,5.6922734420091405,0.778678896123811,0.4011595931816982,-4.405490728759756,0.5610100736836745,-0.16565601416175782,1.038341120962846,-0.1500525552438522,1.363636645122308,0.8230478515789934,-0.556312373225492,1.3031956458854865,0.5925642085512504
2019-01-17,0.8030453731317295,1.3361679762275391,0.9950804245866801,2.124972046782813,0.9743324619277315,1.0693324194201121,2.8674901817314122,1.679924216503786,1.1971743543572964,1.5780031927624636,2.7756435923186498,4.513270532241393,2.2340028625396005,1.5127171719329626,1.7328831240656155,2.058510763604893,1.622617760062492,1.0579112874034748,1.4582375627224462,1.3496575557457744,0.5771412666674965,2.727486199639323,2.7565843196131086,0.796461513882855,1.8497994765933796,1.7658083072353954,0.5765544815332053,0.35186486877119827,1.9738260383655468,0.9447260717650754,1.5843972913866955
2019-01-18,-0.6498980468190504,0.18670206278537899,-0.6468964014361444,-1.511024541187454,-1.4214517080606028,-0.7167204434839566,-1.8388079936415607,-1.394684928660402,1.5809896260527594,-1.847710571106459,-1.0578699318766744,-0.7056167029258501,2.0740720960828996,-0.634117809555901,-2.399526400440692,-0.6900268952353338,-1.577582899184626,-1.0239141039859638,0.6582501129273893,-1.25742241887763,-0.9710934188265534,-2.929729502244404,-0.53492867780066,-1.2949959060663634,-1.7541094156111012,-1.9197654510381998,-0.7006347644178399,-0.9958018001090159,-2.2150909596611066,-0.15930272622475936,-0.29993544534284644
2019-01-22,0.5275374619536467,0.034939178993271806,-0.12020709644491574,-0.3940318792027752,0.5999365140597449,-0.5843935214927176,0.21422512612904823,-1.2379098263132204,0.7996594635978427,-6.2350173651054,0.20126246806210693,-0.6537792502591023,0.03628530143548749,-0.8934291170460854,-0.39457649139846823,-0.5344654142932886,-0.25257638436374485,0.5867324280075646,0.521964491364521,-0.5565028441736334,-0.8691762846718114,-0.6130590013408557,-0.15251439927244642,0.6226345823801539,2.686043488150932,0.3136786912438479,-1.4111626996507067,0.32582996014427434,-0.8997549096408841,0.7778208902989361,0.5214567155043801
2019-01-23,-0.6507085696166246,0.4191414750376051,0.01003122688026013,0.8164306376866419,0.8056043401499944,0.5532498167012784,-0.06462323040903967,-0.4700385272459851,-0.798636961721905,2.5319737010272365,-0.6778821123557109,0.572248236261933,0.2901702016379667,0.8692867430977476,0.45708947850276116,0.9134877523829238,0.058431591756346636,0.6600665090701906,0.5192450619763642,0.7259829283119409,1.214030847762446,-0.2372533456658615,-0.4662768983845982,1.878449666565969,0.38467457796204885,0.5878713380605521,0.9108675625579642,0.7060152529717418,0.25635319026764186,0.7124492757736907,-0.2793283971109071
2019-01-24,0.5070734301388959,-0.11594025985054349,1.0529436517348227,1.1187209725675673,-1.1520504700887098,1.7193947775508742,0.8606087408068446,0.833828873670481,-0.2039528058579596,-0.6984254882293895,0.2906922643515685,0.8250272780687367,0.4701666181149154,0.8298762512447649,1.4863510596796987,1.2779540060870622,0.6326664778996833,0.9912337874631503,-0.06531327131426447,1.576660123694031,0.9995574375029816,2.211653560164944,0.896535523979999,2.255967353472162,0.09197607288948827,0.7958211562573864,0.9026395073014691,1.8508128161419675,0.7351400350727648,0.9432099587212122,0.3001231037470204
2019-01-25,-0.4624789197277817,0.3946562180715601,-0.38701935361757905,0.553168885198201,-0.8294843902215601,0.1690305516886765,-0.8877943535180334,-1.1196552552243297,-0.5270494324360787,-0.17583444463577022,-0.45368697829146365,-0.2821627482957377,-0.359972566587441,0.7597333648588142,-0.5081220706132245,2.1030473654221167,0.4739315859001508,-0.052844142727340705,-0.3802503707039949,-1.3698623957095681,-0.7477460819444268,-0.7677943691766067,-0.04002195252650102,-2.1001227759602683,-0.15314869654195665,0.29607669263776143,0.19169768291869932,-1.5280845535218206,-0.10577059787174417,-0.19466318123480794,-0.6183949066144931
2019-01-28,-0.5068592851184437,0.3352999453001773,0.5778061834275977,-0.33664804912331414,0.5187988448877906,-0.8099891256019567,0.5474028963528418,0.5575315391984061,-2.0382807826629934,0.10064695304668454,0.5063951597628483,-0.8206024738970111,-0.9031791807937712,-2.010679834063654,0.3905461518773613,-1.853762146947756,0.27916915979493856,-0.9367015013043394,0.19681626686855191,-0.4596313709597583,-0.598272659812609,-0.37514617042868253,-0.43245047141007864,-1.278440158354123,0.9355838019989482,-0.4428075186133646,-0.9566362837064147,-1.2582154917349113,-1.7998909509481358,-0.4291032157964626,0.060214330551239356
2019-01-29,0.5731276889526175,0.6453071750069541,1.6937392036245207,-0.9886282545688413,0.6741093039716568,-1.0888047004755317,1.9351663464750233,0.1741797418141885,-0.45256764345147926,1.6591248558700311,1.007687439108513,-1.369470906375355,-1.4217987069247255,-6.732928328028247,0.9875290411666006,-2.465893633388169,0.23039790475449734,1.4640827953952757,-1.0833376929873513,2.399115964419515,0.8247858378302995,0.7060466585309205,-0.5388869613753586,1.4266850122675667,1.4283581162107193,-0.16061176547105077,-0.6439113297800431,0.5521724547845206,-3.7843688800328503,-0.019585350994373155,0.48144771477053794
2019-01-30,0.6753898007815057,0.6068312696521996,0.029218642088131207,5.3419854823122535,0.847455056577107,-2.0639848220451045,-0.20392960479841335,1.6530747733378612,1.058936471594643,-0.35855702939590345,1.159745949447152,-1.880247415727411,-0.8136139543427026,1.7875574253560405,-2.207626093946578,-1.9903218730307253,-0.8715675032962549,0.3682590576843245,-0.9868813707604933,3.4849526818245025,0.9728026335664856,-1.1451312642739122,-0.8005866600725288,-3.960177564626568,0.8089901356214888,-0.38361287048937476,-1.685030613995662,-0.16895962103542986,4.728822637518686,0.23510762094884613,-2.355760234739821
2019-01-31,0.5031401675699566,1.0811390901875673,0.35053614513055176,0.22906865641599844,0.8092113126215614,-0.31612277751503315,1.7758145735619684,0.4167897856542233,0.636385599011276,0.3598472871390309,0.5423998978232996,0.7959919585457547,0.1864323078975613,0.0675398514110506,-0.7423873852248423,0.7683935360768938,0.3671471047516469,1.1007122329554875,-0.3281836077346688,1.2504141185966144,-0.2846447528573896,-1.1347507113328346,0.048915944309076975,1.408291989539925,-2.2142931245312414,0.9813628349218231,1.05471223867786,0.3808133106567789,0.738286377236747,0.254106857902601,0.0
2019-02-01,0.16687908499463933,-0.022513671622509033,0.34931168142798336,0.15761442919393934,0.8541749991716421,1.7618041394843156,-0.32028211727422595,0.2807066612095595,-1.0357659888716648,0.6305664608673267,1.115747534758834,0.7604625524241961,1.0048326832234877,1.5862343368725391,0.6003907473693649,1.1982533008765495,0.35618286134472465,0.4369695743010447,-0.11585514719893292,0.5332831392918201,-0.8344335978826672,1.5303667965536738,1.5481087301518608,1.8331313039873312,0.3495375636352927,0.6396879953953333,0.9132442532257155,-0.0983556226291471,1.0833740058793893,0.5459129933688678,0.3066888700610843
2019-02-04,0.41649471268823746,0.18017570632468194,0.46413011548255245,-1.1173170271954282,0.0816345214843605,-0.3462551143593571,-0.3356977430939978,-0.10048648660093781,-1.520323129287437,-0.651184154406423,0.13338257393398478,-0.20319214303043753,-0.9211496154099154,1.3621257216478926,0.14666866495167508,0.7534951034623718,-0.4412461241943945,0.13272817267984774,-0.8546449651118556,0.44204407987255445,0.08857598685230288,-0.02354762540929834,-1.2918243166433145,0.66549526138541,0.7572315754104945,0.40336890779777546,-0.38785015243068893,-0.2672219635572466,-0.598927924546528,-0.17452036672577956,0.42804541091387505
2019-02-05,0.3732897150954418,4.0467609163335325,1.020209377311444,0.8116529699393003,-0.17332602546044454,-0.17373573042470847,-0.870952147816545,-0.28019516165268515,-0.5705360104181051,-0.8904294030031848,-0.8839953266494985,0.4072117082575544,-0.6322055788494942,-0.5899714972974459,-0.7019844594766042,-0.7478600148695765,-0.048177137794346125,-2.754245834959428,-0.4617942140807775,-0.2594262749052006,0.0,-0.16489916034425914,-0.33327592578661625,-0.021671880127795463,1.563205974161202,-0.5843676125504788,0.0,-0.9448678095300397,-0.401688435039374,-0.07770185680466536,-0.10148008239498259
2019-02-06,0.10330420554597065,-0.24848285826011984,-0.5430637383728237,-1.16031351517495,-0.6128138914040402,-1.7055335152296447,-2.077568512898004,-0.3314212239161529,-0.2981541379809693,-1.3850768889510867,2.9932860394754295,3.070687599173011,0.22455604353638908,0.06594282167486254,-1.8055070090165148,-1.1302426551935385,-1.310970347365443,-0.20447123530554379,3.11146768857573,-0.6177435263365774,-3.716814771722865,-2.1236467748841705,0.18758317135155833,-1.5176168302210367,0.22199426750981055,-1.1511150597230413,0.6489317486042688,-0.6833652365280736,-0.5094495337664419,-0.9525619689948914,-2.3161303563091464
2019-02-07,-0.5572764778369241,0.14079632929700553,0.12453037089571971,0.2795068445209591,-0.18497616862792043,0.17705787823807723,-0.4015255915078301,-0.7831136414843157,0.5473121052230553,-1.5184068920377425,-0.3321546839322061,-0.7307535774310598,-1.3069468726498676,-1.0873143972266208,-0.725130316550115,-2.0141579876424167,-0.9962850853977138,0.6753675807350665,-0.7738967700689369,1.2197974461192957,-1.8612163712569927,-1.6152318619557793,-1.302506123266287,1.1227344959741559,0.9450670084346944,-0.35926538342175984,-0.45132590242122594,-1.1467933303607567,-1.4508221051253112,-0.7262000517061804,-0.8943433627285049
2019-02-08,0.18679981738859033,0.07570808513665041,0.8515184152582057,0.3026178660042203,0.39123328895096443,0.4241743655048898,1.0601258721003308,0.22828891080057995,-0.49382134629274355,0.26981765325985796,0.04760880400564114,0.36806644744757655,0.6810454146704201,1.7654855803301912,-0.1773863103973837,1.0555585225423179,-0.47356289862195083,-0.934654036540355,1.783562464263158,0.24009800907959333,1.3345813791680714,-1.47023344432192,0.27218891196740697,0.8925652229336608,1.1702794684245077,-0.5097551173467635,-0.5181342349755989,-0.24651706960882205,0.3139217624480309,-0.0593171073705258,0.0
2019-02-11,1.3880218823108461,0.41068290049250944,1.5083922613145344,2.2866256074591194,1.261404677051095,0.9855708840174926,1.5267130254297006,3.103948916814557,0.9079547062158309,2.242439748167415,0.7851578411590145,1.6078975530519999,1.7286699508519194,1.9639947510763371,1.651598615934631,2.089055247992539,1.704997291368248,0.9739131928916307,0.9800973190757244,0.8337160330298304,2.379858186333495,2.3377330584651466,1.2996642551788666,1.8232762622700813,0.20242825655768268,2.4868731537160156,0.7161498229835143,1.04666551987297,4.769610722218062,1.3056377000461612,2.938085343861524
2019-02-12,0.16346921393461922,1.1731743568267106,0.5233622042932375,0.7529311549456988,-0.8405855981537248,0.034856147423088284,-0.1697748508798571,0.4559240433556143,0.8215510427962605,0.25065414957686455,-0.2596803795245497,0.805110804669181,-1.1082350958352862,1.5088321876688906,0.10283147853023664,-0.5385050248417719,0.4775807710105609,0.6178826192041813,0.3647030101102941,0.7445934844253977,-0.20311475919326086,0.09719829731942334,-1.3560683298849792,-0.39202704805553734,2.164502069184183,-0.24386898224051626,0.7756941401923414,-0.028778984097470973,1.0711720617517995,-0.5858216020775314,-0.061159591770612955
2019-02-13,-0.8567971842523031,-0.819145364964262,-0.8739260257975114,-2.0338977870406802,-0.7966565003748218,-1.0801441290946563,-1.4674461747706677,-0.952159833428087,-1.6629712314300094,-0.4750559614530053,-0.6035528239413832,-1.1291650561977062,-0.9338811943407962,0.15812535020084162,-1.109457925431712,-1.0828308772389084,-0.6499157946900044,-0.8687213904844485,-0.867422207181844,-0.331003786053435,-0.9498009318144018,-1.1410473942115895,-0.7161695114757132,0.4361195866379366,-0.12712424209835063,-0.7822996930756462,-0.5131489603787781,-1.1944081553827417,-0.8050554750217453,-0.8839142885252391,-1.0199918305402855
2019-02-14,1.3991776265957858,1.2335019361541564,0.7128066847290271,2.768157370477292,1.1119137872895357,2.536108616351872,1.2377919528285348,2.024188016765436,-1.1273957546847668,2.4620010921313833,1.7740273021328423,2.228410036372446,2.4509789114275353,2.462900804440997,3.1008161110241956,3.229338466366441,3.0560485635328956,1.0727492795389049,1.8505409093693421,1.0463596184449109,2.4200945017234505,3.118861541482396,2.9350807541771267,0.5189636757747902,0.7778292446316672,1.429094498419018,3.1592505730961533,2.912904010087779,0.2465641074517111,1.6845071427675047,1.4427055983826689
2019-02-15,-0.5884681574949967,0.254296991045313,-0.8195169267337115,0.9795026858179192,0.03054554482895184,0.0686999312804243,0.1948507810197575,-0.20372840790445873,-0.6271327725220691,0.7723394088205977,0.15207913934578032,1.0354252321950048,1.2513807568390374,-0.3697963915668507,0.08564139493466624,0.2651072929080802,-0.35054735754065436,-0.7100657716683312,0.7023808121374465,-0.6843475162234981,-0.26749650078487863,0.40485392271963283,0.6443781011122561,0.11589187305125288,0.7718150517478711,0.7287772419223795,0.8749961853027344,1.0048104269394276,-0.18446433879701182,0.0,0.3250707912311257
2019-02-19,0.26535466210263087,0.46501247013292085,0.2629096519219483,0.7047534316952414,0.6005740839930811,0.961210761113318,0.22849978857722225,1.4266810012274294,0.7400994053624619,0.6326086274533098,0.39714558517304144,1.5641801178975956,1.526717821881359,0.8969906724580525,-0.03523031462968855,0.6874726026664956,0.48488508723208096,-0.007523718090533186,1.4526195149432435,0.23573338822872836,0.6928867835580585,0.6166943132689847,1.2565023874906875,-0.3051918505345193,0.9330257918378968,-0.18087267650990116,1.3630807250477666,1.218992691196393,0.8008200894017764,0.5651863049472193,0.8707984930632845
2019-02-20,-0.44787746496275815,-0.4523462194607811,-0.15920413081918178,-0.9030001909501567,-0.6678171100690582,-0.4080208517761171,-0.40260080341044696,-0.5031819680913252,0.5125628874332542,-0.7857851986059017,-0.4770169252731181,-1.1417958229368652,-0.6802740135395119,-1.1649211093214855,-1.1278979981483261,-1.1029463325814988,-0.20815707788925242,-0.9034080642176404,-1.6590898687189275,-0.8140758205369023,-0.6437312329381205,-1.0843920422641857,-1.2725205688228751,0.24279079424547317,-0.5104894170050228,0.15704174521979694,-0.6723753438124027,-0.08305310128454547,-1.1000222323260196,-1.065890025823122,-0.5019072337027766
2019-02-21,-0.306751577092533,-0.06340226179343858,0.7785403116995031,2.4299467605112883,0.17316713060617617,-0.7169716123496807,-1.6656105481162524,0.390789446454108,0.8895642906478903,-1.0600740219533575,0.6780474922223256,0.0,0.3244417928279575,1.519844411474713,-0.1833370387210177,1.168344738427361,-0.44562550039192245,0.7065202775075511,-0.35243852778958884,1.8284664676783202,-0.044675254281200984,-0.4051434048010275,-0.6084397677918013,1.0741409880949788,0.22187773035724526,0.7839844555805751,-0.061539870042067304,0.3047952615308447,0.9783775412621638,0.45053779759777834,-1.089590194842816
2019-02-22,0.4307673527644231,0.34894980661901004,-0.47468552181818,-2.1869649059162,0.7321550208617621,0.6533718519811001,0.19810504146874933,0.5060431051705665,-0.32011236282428995,0.27093747410280855,-0.3019067904532642,-0.5103374403575712,-0.4671187967049277,-0.7638252474687275,1.352037702287961,-0.36745248098508504,1.0476175944010417,-0.19613345777334942,0.0,0.0,1.1622633517170358,0.9571612883909074,-0.37051879083286543,0.7501495792108613,0.6365113259090217,0.023933161356963,0.8004991991836923,0.09668465932172365,0.061190776875441,0.6435293270480946,1.3055882979843505
2019-02-25,-0.10212262662481096,-0.8535354846832068,0.009353910223425297,-0.7124468879888791,0.37351378528266294,0.06833091032073041,-0.20266109784840042,0.36452421347689123,0.3493126925455973,-0.6386596103667563,-0.2911716727496263,-0.9449305620066653,-0.8664320283626176,0.8312822092641006,0.12584948788383746,0.3688076739330153,-0.7634284356670532,0.44595338192079204,-1.1364334087056933,0.30449250111031395,-1.3477614190809208,0.521453491026798,-0.38806964787713066,-0.11375451274362867,-0.5637338693595536,-0.011967140477798352,-1.0384854464180122,0.24837905635961133,0.40770718926763144,-0.600661440854232,-0.14095790382461426
2019-02-26,0.16356947721176593,-0.1169018867447191,0.4488458168888546,0.6641184100667938,1.448257504763686,0.8193914770106215,0.1931646366707493,0.33596145334692684,0.9825388771001395,1.6810884854143238,0.4438701678645021,0.9266834704659737,1.2745826407096836,0.06107010004174618,-0.40220604198970106,1.3123360105634079,-0.12346590586722825,-0.037627400095922886,1.1846837942276476,0.2544675554547991,0.7838711358570424,0.35369376660834734,2.037174056392626,1.3148403774840358,0.5392690698204592,0.29915269625652074,2.2839439164176323,-0.28905585693326075,1.7561625114438688,0.4678395361328056,0.6251288008411873
2019-02-27,0.3061802531996463,0.42561596318016126,0.2978958297140438,-0.18199002294777553,2.101710180888547,-1.523876574587967,-0.48939159979835983,0.2737475234372454,1.1397770737246398,1.604667712794576,0.9652306683035692,-0.2430465988516939,-0.8270390027083655,-0.48825097704325227,-0.7067183806858872,0.25907329733550305,-0.7607484061414738,-0.15807848604872934,0.307192246592929,0.08905772886822648,0.42221917046439394,-1.3627862132041046,0.23862187356857825,0.21459133779163567,0.26131542263603924,-1.4793625086672062,-1.0259509923047634,-0.7868576416535439,0.18954753138012406,0.2910316424469524,-0.020044360570372906
2019-02-28,0.061047577674969156,0.6675194968706284,1.0766694682657607,0.4178285896581048,1.1166147681642737,0.7909200235204807,0.9090918049236997,0.12408911859888773,0.3738071915189262,0.8135921156717691,0.19580530930990886,0.16242927861843376,-0.03625898806923785,0.18398515017109401,0.7625826249477249,0.8268725801438985,0.06707521503911855,0.8519864151568561,-0.2715828194461834,1.1033481694171694,0.7966377988309913,1.2386861920770063,0.47611975837062637,0.744369694305308,0.1646023520930966,2.2765815813176657,-0.548781430983693,1.294003436252839,0.23897029078986956,0.058043325191045665,0.2806161382264774
2019-03-01,-0.22370713799165529,-0.8525472789979017,0.0918259620936095,-1.2029024254757377,-0.34568908436862034,-0.9553012091393173,-0.6498337480867499,-1.4512027854159024,-1.254172370919549,-1.1274680198806115,-1.3679673999708646,-0.40540952940246855,-0.725422044993227,-0.6733927711541147,-1.1200813596797798,-0.3075318566811983,-0.22981697124217154,-0.5831330826325748,0.14485196436910447,-0.4224451986214246,0.24149420898796292,-1.1764705882352942,-0.22903246662202464,-2.2570883482314876,-0.42453789762421984,-0.6867200231971169,-0.9196788684358583,-1.7994576003752656,-1.1224766802137127,-0.09668029887400052,0.15990772138052955
2019-03-04,0.18344914404525073,-0.21231099227326855,-0.1376160787879874,-0.35224095870861033,-0.5492384867303817,0.17223298614506807,-0.16847348595397596,-1.0998554195411736,-2.390458949330412,-0.40810988819378863,-0.27972667206000223,-0.8412417135144447,0.1096045976508592,-0.7087813153428532,0.010207303243733529,0.10282030658395283,-0.07678455627224336,0.01504306896048033,-0.09835580452858693,-0.030930252112909784,-0.24091241944626737,-0.2380916050502232,1.1794489370483578,-0.041421679252099705,-0.2888173389036693,-0.2145903716273832,-0.3094012223555425,0.055953163690911016,-0.7333768838851855,-0.2515913644759904,-0.439036555624543
2019-03-05,-0.40691913882067104,-0.5000012986203457,0.11943489631137517,-1.744412654487465,-1.9765535642120122,-0.8253087061479406,-0.39708296367231266,-0.6150013247191896,-0.9886956297820271,-0.5544161476496094,-0.9350110392598168,-2.216752471253532,-2.153285258401553,-1.0862829553365505,-0.6428543402224026,-1.2840267530390965,-0.37460319600618674,-0.887212538181391,-1.6042186261858216,-0.7735832333820376,-1.33918906820806,-0.6682639231437766,-0.2972909202982654,-0.07251600094211524,-0.8137880522629309,-1.1947454253541328,-2.1104912458502443,-1.4399535815384221,-0.7590325053446685,-0.8537105812772668,-0.1403080691132316
2019-03-06,-0.6537276605447855,-0.31006192591927034,-1.027713995304051,-2.3072086142344,-0.8105166646883821,-1.0055510193931854,-0.682710484720338,-1.5516640621250486,-1.0043041606886656,-1.4907324264793522,-0.2005731406974271,-2.2670063914596903,-0.7832864179629131,-1.9767839708986605,-1.0116058155150531,-2.913628959150269,-0.7231006471009331,-0.6220659070378411,-1.3301910465122753,-0.9177161969934459,-1.3796149328680163,-1.0812128171265063,-1.137793902902187,-0.25917478993657067,0.43109100654530086,-2.708582764726623,-2.2194062860500483,-3.0070960944425975,-1.8254139915287877,-0.8219142494847781,-0.2810104185186938
2019-03-07,-0.164511267319592,0.06435562994751805,0.11125787678747177,-0.44832693264755313,-0.38863915852376724,0.35026404252901117,-0.30105674577426106,-0.44424605306522025,-0.5565256312273551,0.11073322913001998,-0.11821548463207719,-0.4581897359731215,0.26315674368554676,0.2880926800489081,1.2813203122681291,-0.10718359017801449,0.03884715456263915,0.2519097946982347,0.11930144892051166,-0.24279867633213145,-0.36101048852397555,0.46150704361597367,0.5635360715224336,-0.540480873105364,0.0692265598424681,-0.1367146552364188,0.32425545063215166,-0.4094746863753044,0.5920844652540782,0.3748986297649656,0.24154374224563732
2019-03-08,1.0710617218027276,0.8681645574485366,1.4632285168925363,0.008043535466991042,0.8603447561307064,1.012219613921995,1.7060893013156413,1.6116419226385799,-0.4197190101978777,1.8188468447621258,1.1362280846787867,0.9781362744694568,1.49981108881143,2.5853797252310073,0.37389659239924233,1.7703859147619398,1.3008409961184826,1.6218722707036715,0.744756927594026,1.6991951843103856,0.9284416866594178,1.184714353333176,1.4680352447927612,1.839266863760048,0.8025485789341502,0.8089627109181053,0.6464087011591111,0.866378825998602,2.3234201622120896,1.1598194711541165,-0.08032312477943887
