Date,Accenture,Akamai,Analog Devices,Apple Inc.,Applied Materials,Arista Networks,Autodesk,Broadcom,Cisco,Cognizant,First Solar,Fortinet,Gartner,GoDaddy,HP Inc.,Hewlett Packard Enterprise,IBM,Intel,Intuit,Keysight Technologies,Lam Research,Microchip Technology,Micron Technology,Microsoft,Motorola Solutions,NXP Semiconductors,NetApp,Northrop Grumman,Nvidia,ON Semiconductor,Palo Alto Networks,Qualcomm,Salesforce,ServiceNow,Skyworks Solutions,Synopsys,TE Connectivity,Teradyne,Texas Instruments,Tyler Technologies,Western Digital,Zebra Technologies
2019-01-02,-3.4141853451803215,-2.2199586440518875,-6.040496883864665,-9.960737025028878,-5.794500159002691,-5.200663400394447,-5.51334357133028,-8.89510936727051,-4.377185179790365,-3.154226777070591,2.0676626527794553,-3.0281281232988,-2.1136242073628955,-4.122891062034313,-3.393111410891636,-2.0802357516912795,-1.9963542955336935,-5.501274536653665,-3.059596292946793,-5.0472135567214815,-4.822847581880504,-7.049753170101712,-5.343511450381679,-3.67879857561503,-3.5023494387695426,-4.0783654649853185,-4.739808755583673,-2.7798345061741907,-6.041697033444131,-6.734213479589164,-1.915831299806723,-2.961673724299475,-3.7993427069912946,-5.159264459995311,-10.653322485732213,-3.4979206837099133,-3.7347124380327155,-6.7422791590431315,-5.897300026252564,-3.0783584510822597,-6.821741716714652,-5.990783590161285
2019-01-03,3.8883675522098615,2.9116122754973004,2.4278446710907007,4.268930277240121,6.848445734663018,1.4378732612357832,5.2769802098449805,0.9828510401722647,4.50450082266311,4.255323001226584,6.629836922564909,-0.9767646150554365,2.5732592792609905,3.934914411252478,3.9638685202305104,4.704096139630666,3.9057687213379677,6.136209123942674,3.967746423731527,6.224281699434559,4.884901951152588,4.056095376635209,5.4838734288369455,4.650922698490171,4.333690258022453,4.835342043231751,3.392485696710195,3.3425566727174143,6.406755701108226,5.431312474048187,2.609902444373882,1.6157947914795288,5.797556112912236,5.978001657651911,4.7924897709322085,3.439774250440917,2.6232245172904327,5.0675675022593385,4.522957241997827,1.9985272500212357,4.235626049361393,4.146239198963466
2019-01-04,0.34733834900062344,3.1323687721358273,0.6288506805098639,-0.2225831939036282,1.7804108621294863,3.6795559358550713,3.4611806077775102,2.0366178553445637,0.6756778376033887,-0.15698946251276596,-1.1442115345179869,4.752650433536268,-0.015831174710598035,1.6773212098270132,1.1100456428911345,1.9565181185332976,0.7074632973442162,0.46589877238164207,1.525513006716373,4.1000759799015025,0.890918058333978,2.927107057725914,3.9755327422924744,0.1275358118598789,0.46729052175128893,0.7422202924308111,-0.5047942714454602,0.681042537202829,5.294072213009619,3.0303030303030303,1.605294706311548,-0.28268525039848763,3.087847419195392,4.151087804866628,1.3515586692096384,2.21692559776396,1.9776687535193442,0.1607692490265737,1.722280352896858,1.4875625118256777,3.5521987793862215,1.5166320500203392
2019-01-07,2.528964320992498,1.9758312398905697,2.4396091835502514,1.9063120826345008,-4.0524764447999395,2.0769820161881993,0.8664812280795747,-0.8025883773719431,0.8100029998476239,1.1320774182032434,0.9609054769854378,2.0830416455937155,1.6780199758014005,-0.8798136054456016,1.241042062361831,-1.9189730628685022,1.4219201585721593,0.6323841914888173,2.397099794962184,1.798734223188841,-1.694307292092801,2.7171622389754546,-0.7647009456858915,0.7250690876601176,2.937126362555022,0.5657154230901145,-0.7779517856595642,0.23126077969911218,-2.4895421698285114,-2.7058769674862133,1.6439787371403738,-0.8681748329059021,2.460975931626206,0.7714201987067589,1.0854467372063308,0.39645094382173407,-0.32981529015149885,-1.18779754868654,-0.12698703342015394,1.2415250043354522,-0.9615366959903152,0.6697202587970917
2019-01-08,0.5029597151776801,1.2970337048809737,2.5340259458493772,1.6981741682213929,4.223638395907622,1.2460323801361024,2.1662876380437743,4.324987898795374,-0.5509680231873336,-0.09327978681345976,1.5790602411090033,2.1383630110862804,-1.1754707198392051,0.6498650284046505,0.0,1.8840596035382424,0.7176851226701247,0.5655564172051311,-0.5398463262570002,2.1629826899326976,5.163220528882836,3.961073774552016,5.03852063921841,1.4299548129084148,-2.8031113833488313,4.578754432514395,2.5907627496198185,0.7113951699084136,1.9666779382519914,7.678346312682461,1.4073474760587714,1.1796243760720102,0.18528978190989523,1.2545853527068815,3.8349438661964115,0.9988392864026021,2.011908116039501,3.6387228944107926,1.9707572202585573,0.1782733671690156,4.408294888278819,2.4819323465534198
2019-01-09,0.7883795117354705,-0.20549677026108726,1.3844382875833001,0.3196174424155128,1.341105232374569,0.465549564338532,-0.0438674831611676,1.3155733372366438,-0.18466762908814116,0.8558907626509212,1.66099363117758,0.1778874013138599,1.016154845161438,0.6614144392839567,1.2258380014366548,0.4978641019565991,0.9114284661990303,1.1456010643331513,1.677683723993764,0.2832897603560187,0.39583445643942594,1.0151671561650084,1.3261885973915177,-0.6425608425392282,1.2052288673791236,0.11257985381798025,2.109985856022471,1.725851232454577,1.858601365550808,0.4491854357381455,1.4965559869173135,0.33562731789520894,0.7192189557235926,-0.24676265462220842,1.3295817166847155,0.9889611538704833,1.3624017852803072,0.8463904502939148,1.5378256336087988,0.010787463436999404,0.05025916287958978,0.08738492215313019
2019-01-10,-0.5373476547163014,-0.047525096604664877,1.6363806999825214,-0.9818008684413624,0.05753871901449992,0.06423168716096336,0.021943367583663553,0.4208061223506987,0.578168340184173,0.16972784214674996,-0.5027265815431465,0.08195658899581522,0.6784116343740143,-1.345426815221836,-1.397295047298589,0.7784830558127597,-0.2709609086861878,0.7619417656941676,0.043674822360944235,-0.02974170655008341,-0.3181816952446953,0.6656153596374985,0.2784697146922997,-0.7721963650058657,-1.3269799174810604,-0.6872365747249776,0.30914813575754263,-0.681256082081083,2.4788309317240094,3.3538312014526985,-0.015309391593567532,1.2323957259540252,0.34685105339507555,0.8894769768965872,2.084852575485294,-0.1252569013138422,0.4352231514808808,0.4973691986834847,0.8902938050753743,-0.8087997119045948,0.552630121054534,1.7773562433709675
2019-01-11,-0.8890125759013388,-0.6497620559852482,-2.8425467776947198,-1.5037056846080603,-2.645193218042751,-1.1554352140939004,-1.4553206181226512,0.11972976651440963,-0.6438321066627558,-0.44670505808188177,-1.621053595291941,-1.3784674088284052,-1.4019034544475444,-1.3003483618246932,-1.7949889437748403,-0.5617972260667591,-0.8809459201084896,-1.1853705854020655,-0.4850836912962206,0.10410424903052563,-2.553605052309819,-3.7469201251920894,-3.7211891559200643,-0.7295719627774618,-0.7586183219120298,-1.0946184069406368,-0.6812684075381139,0.3911504615638879,1.0817664049695894,-4.218500250410431,-0.5306900442183307,-0.34782741380774457,-1.0166045198073141,-1.7163152083312396,-2.385030347056837,-0.3420310403542002,-1.0196220133803207,-2.5982122250598105,-2.2923162499067655,-0.7121182700435471,-4.921309950503606,0.25122773883347865
2019-01-14,1.3523817104247446,1.1963630825164249,0.12571498325892858,2.0466715494791665,-0.32486889654081547,3.372299940027976,0.8385936050556587,2.2402051941284205,1.87456929056517,2.104286969128161,0.278196168176151,3.279822779698048,1.3354256932350699,1.0122063567294683,1.0581977088331234,1.977399265455249,1.1130458945826645,0.5170630980139747,2.2715105048751236,1.7828028839135042,-0.3062039491202444,1.0371825089137208,-1.961339851144277,2.9005379676191,0.5646228986939972,-0.6869366637000573,2.0088184736762527,-0.3839799257659106,-0.3788833274790509,0.7340546292247613,2.688143256798294,-2.7399645998752002,2.149948184893684,-0.026544947318099785,0.14630354989540417,1.2126730513492008,-0.4378109081277903,0.9526870326761108,1.3495228876287546,1.1333191313391906,-0.9984225627626686,1.705270628766375
2019-01-15,0.6739774642778232,0.5989928693902219,-0.6962682411846575,1.2216600429283635,-0.325927734375,-0.7224593072722343,-0.42684855034771346,-1.8675195462519585,-0.1363047993345338,-0.3030716089051304,0.9389641932949248,-3.068466035335009,0.07752411125242248,0.8748198606722302,0.19038080791508943,-0.8310241623697814,-0.090364824377629,-0.9670728822267766,0.0857956897502458,0.7882074130629351,-0.8928571428571428,0.09332048104343181,-1.2062366200818717,0.3523427384635926,-1.0538080907698417,0.34583917525531405,-0.5763698617169282,-0.17005114018250117,-0.6872665488133151,-1.1771355943112258,0.5645149579312294,-0.8254065821838645,-0.43569216746190875,0.6583517671558093,0.5113310724911774,0.5425519621522705,1.5131895674640463,-0.25165721532147495,-0.4711657250984135,0.20571940250175857,0.39808860145151687,1.40024153636938
2019-01-16,0.8385110856316444,1.5825793498278247,2.080456963900862,0.5937770455975233,2.675391029156353,-0.09492257668274554,0.8869156845348624,1.442196538143283,0.5686988289503943,1.1551939894426992,2.283302005232345,0.42852722711092717,0.007741678050676197,1.561030466331416,0.8551083691199067,-0.349156690824653,0.46867641661820303,0.7064204135518525,0.8286062140379277,0.24619574428966637,2.1693667849978757,1.4251460691649105,0.893386601257146,0.7022257662282195,-0.6983876302441723,1.0211936292507533,-0.2898555710122692,2.1103793755841647,1.9349644598691544,1.0777115320597408,0.9935382096800986,-0.9046498929959136,0.8617302382801678,-1.614007921145886,0.33429610078074873,0.21360589985945444,1.5798261267840354,1.2614365734080826,0.3807787934077235,-0.11345581142213179,-3.5950328271680583,4.06566750670042
2019-01-17,0.891900398742296,1.4807944737906829,2.8713017924309807,0.6159416849145245,3.387371563210769,4.999322767400204,3.8314987014938184,2.1501577019367053,1.8547833336468547,1.9083344625524572,-0.9094717480199479,-2.959389947721175,0.48795978610040264,1.397289000642949,2.449366316420071,2.873159315065368,1.333989490812858,1.485449531406898,1.0107209336566019,0.5200817740579429,4.084371385921732,1.9566616335039317,5.548988176352953,1.4983003173186613,1.626372284941621,2.0849147568918576,1.711888573379573,1.9092139793126013,3.4339567018532713,3.3108875571937015,0.0,0.9129085189356153,1.795479275872619,1.9085450200949876,1.506592690016468,2.6363007518642387,1.9064299248323338,2.460295548149771,1.9274115601517359,2.466330019820993,7.48560379641166,1.2529170192638415
