Date,Amazon,Best Buy,Booking.com,Chipotle,"D.R. Horton, Inc.",Delphi Automotive,Expedia,Garmin,General Motors,Hasbro,Las Vegas Sands,Lennar,Lowe's,MGM Resorts,Marriott International,McDonald's,Norwegian Cruise Line,Ross Stores,Starbucks,TJX,Tractor Supply,Wynn Resorts
2019-01-31,-5.381880772938677,-1.299798170065819,0.22642876833801928,-0.45505755205831566,-1.1963565028483236,-1.402755780209024,2.2809234555162474,0.2312749812215214,-0.6150734896238,0.24293421668962223,2.6216565512261023,-0.5693817100314906,0.9879335607976081,1.0529872972786138,0.03492614682064814,-1.15225280940784,0.07777739702505536,-0.4233601585112001,-0.04402521215964715,-1.6690086949477927,1.838402678149769,2.4876006060099614
2019-02-01,0.4353581897566455,1.265602613853738,1.3081352940791682,0.13657513871195173,-0.6843962220139652,0.7305815423601076,1.2872015078390668,0.33170373389233815,0.38680126508662777,0.6278912783530594,-1.3190865312713578,-0.9968210408201693,0.7826198449734842,-0.6722714720653886,0.9426567460342564,0.469670566614647,1.1851575595187627,0.6649874181116813,-0.7781511885881912,0.18404938605218787,2.1731647635031224,-1.3325932491810368
2019-02-04,1.5612487224473706,0.5235625368761592,2.2176404155931153,-0.24056828091772423,1.643251893471955,0.08907917989684055,2.161241823829167,0.10061764428816937,0.9504210865253292,0.16420528558782713,0.9306312452760162,0.4927162962240729,0.2350012476596978,-0.13536043726370747,1.0894959962006738,0.011266838702957404,-0.5184340404586426,0.9205178007645434,2.604312606021825,0.46948261758770826,0.8215165074955627,2.2831449322456523
2019-02-05,-1.1182689786027769,-0.10080875811416289,0.24549495599309398,-0.11202707989592679,-2.1382000715790053,-0.4830979724395167,1.323190065018196,0.18667038276466735,1.5521644330626905,-0.546448087431694,2.0284979941663592,-1.7693474946767276,-0.9276208428840252,0.3388694703290708,0.30792316284368165,-0.782798102778428,1.5633999944484045,-0.5687292256807275,-0.7066597773985942,-0.934585306301117,1.6073229076007813,3.316822667582378
2019-02-06,-1.5784110453143967,-1.0090791849301877,-1.566393823444246,11.352315451079079,2.4513776007636925,-2.6315758695931004,-0.00781553569797402,-0.2723159254022983,-3.1570992892772596,-0.8241758241758242,-2.3167923648891406,0.23871822296153752,-0.31896818623415174,-2.3978418682405156,-1.4922828089834936,-0.510837742024775,-2.4135318957487284,-0.07555290465348585,0.42120685832164173,-0.49220236265583367,-0.30758957367726936,-3.476606923485627
2019-02-07,-1.6198209157239623,0.15290545642988412,-0.3180506442303784,-0.5138425473579039,-1.8985683426564401,-0.6953539370357751,2.2913898820996823,0.9772927382595815,0.12936412700286404,-0.9529092635474378,-0.7401218431615955,-0.34639415821262903,0.29934034243290697,0.24221348009751809,-0.03462022792156385,-0.30237265117979656,-0.077891143171559,0.38881156128121974,0.8822687528731612,0.8656186417617843,1.730033553573411,-1.3162028728687658
2019-02-08,0.17503863887402665,-0.8481764097182826,-0.32547732392786877,3.533121309343732,0.10603684924624336,0.4888295749150274,-3.1880777530943774,0.4127539235837869,-0.18087776083780607,-0.5705360104181051,0.9998308242157463,-0.08690169475854624,-0.29844697025017947,0.06903851652649397,0.1472100484963361,-0.2804037156875894,1.1108939379622143,1.2695001010412277,0.3440829588093638,0.3269306332280719,2.0255558262040188,-0.16771750340081132
2019-02-11,2.954738271017183,2.4123179281566878,1.6241304049684744,-1.6076579088458436,7.5476758885158715,1.4462347341889168,-0.039481499998162396,1.4174343823434947,1.0354587111616762,0.7763304036102625,0.889266120072604,5.696887565479299,2.673414575467274,-0.4139321587864131,-0.7868600519696132,-0.16641414855630363,-0.11565414814127997,0.6692923628972616,-0.3429030877192906,1.323832069407307,1.4545077895217726,0.9039978027343637
2019-02-12,0.12149201359085939,-0.6181071301572655,1.3021725955838,1.0039395329444516,-1.0834829716650942,3.0585703330078284,0.695210333929769,-0.20964572953323038,-0.07686082560882551,0.44657980042621376,0.39913164727481343,-0.9051585069075709,2.0006010247794634,1.2469646433598405,3.590729321324995,0.10346190407443082,1.3894272963012748,-0.1266386068771137,1.0896087974630377,0.2814058083385679,0.2825494760978632,1.1258271856510038
2019-02-13,-1.0579272014338796,0.13447304437777186,-0.918760378821264,0.8021746102546797,-0.9210827701028003,0.16348703257124134,-0.5491895130002773,-0.014008593860944779,-0.28205284705528844,-0.2445273065668251,-1.656451909380181,0.14531970580693207,0.049283512920393006,-6.363321013109482,-0.20191642481668937,0.9876550565517115,-0.6661634615901367,-1.426456554128797,0.4680104831405102,-0.7817185696926618,-0.05217692106208048,-3.230107916900782
2019-02-14,-0.9059262479477769,1.0240064016729595,1.6421909327823367,0.24154657972315155,0.4271406706065397,1.6321348367343127,0.2603299117220694,0.3221786789466541,0.514272990687391,-3.732588829104283,1.5832953651973538,1.3681596713436999,2.689385942357947,3.0690472030792426,2.0485586316897733,2.3312709486252428,1.6095040710693231,0.7717882019907891,-0.18350827235776734,1.47474654997238,1.879309917366481,0.8749913541152393
2019-02-15,1.2208075244112633,0.2658688045874745,0.09981775540753493,-1.061249757406366,1.150860821676413,0.43237321397233897,0.9127419116649478,-0.9075698142303223,1.125604054723602,1.2268490044832405,1.3928040680826355,0.9815917598801032,0.7866459244328639,0.9216598274366541,0.8095792671067149,-0.400067353347497,0.6600081027250457,-0.36166786465173606,-0.7212588641405613,0.497710536090659,-0.5226541621119041,3.0921198362109656
2019-02-19,-0.3366893832545759,-0.03314626734022984,-0.4820453005904651,-0.2869247931864132,-1.3851134530397844,0.5043001443109775,0.26510435702972707,17.035361603409093,1.062489240102227,-0.6174261618797726,0.327059596486749,-0.8707984578900594,0.5711080501224809,1.1942401151671596,4.048186913728259,0.6917743337038165,0.599474875273766,0.3202765641317789,0.27065876020811946,0.059427059367889244,0.4944919829755326,0.6388221108839411
2019-02-20,-0.16398893947140306,-0.9118024533208672,-1.0310557480890072,0.5771760811441667,1.0032644509529136,-0.7220613688670839,-0.3810484861415447,-0.7705266174574072,-0.8260371082666446,-0.7248012732276535,0.26079845377601485,0.5515849191057473,-0.1325071116698972,-1.596664675459096,0.31503624638360495,1.285385337038786,3.389198638671667,-0.4682371349265347,0.44040000182090966,-0.7523208593257267,-0.5535612525307255,0.34836060732771557
2019-02-21,0.7484103229555904,1.120960622074544,0.2208402475147718,-0.16134369427091083,1.4154449673325697,1.528596920346848,-0.8743190423246151,0.7886454019891227,0.9338787394167904,-0.33607708013728843,0.16257891651307513,2.092647715791311,0.7107657542266247,-2.2575001353982036,1.1541128677160422,0.19692610642708672,-0.30619953573651837,0.8981118125183892,0.8486649638116328,0.43885378280149245,-0.9998981541521451,1.6354200704566877
2019-02-22,0.08825736547321734,0.18199969035565025,-1.0724867762371506,-0.5931189337761844,-0.12242712260954434,0.8377882907877563,-0.6457707301513027,0.5778299731515479,0.37508803422333714,0.1976722894712936,-0.8764825680534308,-1.213934557164437,-1.1856540384281002,-0.03608199878579462,-0.2794168120025704,-0.3057255905397851,1.0659442978372355,-0.5404282307800977,-0.35063112103728944,-1.8867864489220596,-1.2911344037311268,-1.9354861872924574
2019-02-25,0.20820350982042748,-0.39636311609172886,1.3597767730997457,0.47598204312408976,-0.4658064161355038,-0.33715400168848003,1.1096970956294134,0.11968697841835672,-0.07473537556807058,-1.775558560761661,1.1625988014092572,-0.3626145430190687,0.019042607998855387,-0.07220381665270928,0.07005884158851505,0.3285724229287276,-0.6614210600071408,0.5113954021071305,0.12666619848709273,0.6477726415789326,0.0,0.9674922829144903
2019-02-26,0.2866011625362226,14.110426343485303,-0.5079080994386368,-0.036691407052226836,-1.3793043833503882,0.6524114261548413,0.5017242097033157,0.6216337520394836,-0.2742473415050849,-0.1890312309411612,-0.5665239252778829,-1.25352907601707,2.4659659120130373,-1.8786143498215169,-1.2755751152034356,0.08186992576156614,-1.1696986313632232,0.466400740392575,-1.3916191625854661,3.7007242707422243,0.5907248126351793,-2.1004200290297153
2019-02-27,-0.0767732581735812,0.029056441666782146,-10.963272129722927,1.376651609949957,-2.872131617342048,-0.24006356272129914,-3.8143521888090595,-0.23761073136862296,-1.3000011444091797,0.4971569037122223,0.0,-1.7608528181293885,-2.3508700465739136,-1.5095723479953387,-1.3078103349233867,0.26177777374634476,1.110707630533929,0.052756966028491475,0.15680770913594688,-0.5236626271766098,-0.01049081723466258,-0.9161366982482143
2019-02-28,1.9453250691601864,-1.49622143243774,1.0041049176628123,0.6748619477478229,-0.2828506353251187,1.3957358009817693,1.5894891925054986,0.8574505302324635,0.12664447223983377,3.674905843478076,-1.6767031974279392,-1.9799905813680931,-1.075266241122271,0.8598113728460863,-0.6545858679637722,0.6581846921075948,-0.4682123667363465,0.031634270502634634,0.8397328778138279,1.4232784737879207,-0.40901476789957203,-1.122173351249798
2019-03-01,1.4619586796095236,-1.1060315985882976,-0.3652168378304155,1.1804492948403154,3.1201726076791108,-0.37973146739237207,-0.2155317716146441,0.05903344069197678,-0.7083197266465041,0.7271154776775193,-1.2251683108811458,1.211986642407048,-0.7406662657247236,-0.518900637597391,-0.409798729885119,-2.410163004763481,-1.2122344456186291,-1.3282754882177088,0.14114110977379843,-1.1726270760932367,-1.1373288965116772,0.3596522844981044
2019-03-04,-0.2205015824008953,-0.37280049075689603,2.231498135727524,-0.45891483619678347,-2.100525424684343,0.0476485014668977,0.7760009765625,-0.908657850457201,0.07643001094747033,-0.1691873671137828,-0.08380696813346658,-3.0882327009885318,-0.1744357989311623,0.18628627710991105,1.032756780767388,0.4208482092235809,1.5567807922581618,0.6089740428594438,0.887956180282977,0.4862867160902833,-0.3941170034917606,-1.1388072856981326
2019-03-05,-1.387349548199438,0.7184603719115853,0.3259009661775057,-0.42207144298025817,0.0,-1.8216440269215262,-0.5477513969356447,-0.5716367154407603,-1.55295475893212,-0.4745291924108085,1.761448123317431,-0.49859085532075126,-0.6504279045191912,0.29750809044958293,-0.07985822803565537,0.3749614849161542,-0.5951340424060867,0.2760986952171314,-0.43308910318270877,0.5226489712759793,-1.4116134301333159,-0.4752669089668425
2019-03-06,-2.5764719983696653,0.5201344469596086,-1.51916479202503,-0.632525765422329,3.6015320369274373,-0.3880665757665224,-1.6922055697990952,-0.5749140493718429,-1.6291628736716623,-1.5779310335270722,-1.1045139641125405,3.5947725043515963,-1.59272748851416,-1.9280628982350494,-2.317776104714912,-0.8295305812020389,-0.8345411708753948,-2.1391471317782984,-0.9260503210351313,-0.3466210362371997,0.043385509736253276,-3.9498217420262876
2019-03-07,-0.3167375293102571,-0.3991671281826272,-0.5327498170061544,1.1336587348705536,-0.3944769279950522,-0.42609992296299154,-1.4615159128251878,-0.3975446603568454,-0.1314385800662217,0.4036979421401482,0.41673611102720914,0.3785445039238005,-1.370268360602884,0.18903302691243604,-1.2436624589097502,-0.565036698603998,0.6403192006918099,-3.6251552545811867,-1.7702874793868044,-1.9903358054045892,-1.9950127266876425,0.7752575909165658
2019-03-08,3.0737873720530122,2.003856937930116,-0.34501510587451667,0.0713739599451843,1.7326656480292097,0.96588935894897,0.42023906861037186,1.4271895268751142,1.6583238367558668,0.034461548816992524,-0.1494026395753933,1.6341982112084426,1.0772170291954093,0.2641497917895047,-0.3728226674563766,0.8802238613118036,0.8180344967640257,1.8863691345494058,0.4613605709462187,1.9321757071178998,-0.9624947167558654,-0.18395651646899272
2019-03-11,0.14844854239021973,0.16007073398948493,1.526403095841168,2.287315727842605,0.72993445960033,-0.1332049018073479,-1.0831210840038057,0.7989484427246818,0.0,-0.4937991457671668,-1.6458880354988172,0.10306762659495688,0.4581664118342546,0.15054917571238172,0.36590639617982185,0.41418157301530206,-0.19834225057238936,0.46286732226997007,0.5310027912766064,0.46421249560515254,1.1729278356577904,-1.6922210153160033
2019-03-12,1.0585118161452236,-0.6973751912890783,1.4233808412549827,0.9635664177073683,-1.0869583245260515,-0.14551078550476118,-0.058066937413639365,-0.6979727273285223,0.4660805545159468,0.20773260473864194,0.3042601515213749,-1.009060093230151,0.30735430965479116,-0.1503228658768968,-0.4142845222351743,0.12648942705986002,-0.48779882657564333,-0.5155783258250296,0.07137104951493171,1.0396629376298587,1.048915373172848,-0.30677512998090645
2019-03-13,-0.2714673150861862,0.731528911722378,-0.9558571586266604,0.8350769285120598,-0.3663040856757701,-1.517911382102598,0.26560398896750914,-1.0721962112249712,-1.9845373013002134,-0.3685358609652489,0.13481296958495723,-0.1040192381076516,-0.3558373202205578,-0.45163316997757125,-0.4742488420383139,0.373507603915856,0.14523967628541026,-1.5988582408226704,0.9129806042502366,-0.7240874074501726,-1.223781251797537,-1.153943498394711
2019-03-14,1.5502120161135686,1.1328958556042033,0.4753715265328908,-0.5277208588695068,-0.09804146145916848,1.060420008054609,0.6291345096327023,0.25288906810860756,0.10518253171523295,0.24274543900942575,0.5721981875886105,-0.6039135349896143,-0.664614805248759,-1.6257099915788216,2.257145031138466,1.4173121703159206,0.7070329781132781,0.7395827856438455,-0.09895348733120343,-0.6333935240349962,-1.039821494110145,0.12971422230250693
2019-03-15,1.7397066258948175,0.8760600810186289,0.23741574108817395,2.6291114986335518,-0.7360138601920881,-1.171301970712843,-0.3372787437884191,0.8408371750656908,-0.23640702208917153,0.43818870856663455,0.5354811220036098,0.272364992537001,1.7375652829786037,0.8839336594542696,2.1582728877002646,-0.7446203362532209,1.0981109248055516,1.3681820986231883,0.24055210605625177,1.1203361236795886,0.42477203655516976,0.3109082023534959
2019-03-18,1.130787396098956,-0.4982894145297609,0.4384231622439369,1.5340006775188442,-2.1749809029424463,2.2345648871527777,0.8997080678185351,-0.3216160248735538,0.7635621880533282,-0.1951758575470261,-1.2982732526998126,-2.6535697056987844,1.541028403170256,1.2190464564732142,0.6322030420257166,-0.456643844428519,-0.08902998076281311,0.6474311259381077,0.7622825288579386,-0.2483233184471343,1.4692783443432964,1.4377943581629888
2019-03-19,2.010391063581392,-1.1160377537682484,0.5895596283890813,-0.01051267479112146,-0.9348224594869146,-2.8740457959003773,0.18815719973255843,0.6453165792997058,-3.318527417226702,-1.2883961148627152,-0.2698142486857146,-0.7941639123189429,0.13533049181090587,-1.2043646913799326,-1.654077002826778,1.0157831926992984,-0.42773422893622226,-0.22895669611618022,0.35023817542670044,0.6127914349748268,-0.08776188773947911,0.2716004885868933
2019-03-20,1.2235166707998726,2.0981000368056737,-0.00394491140825383,0.6999255441024427,3.3919965878840697,0.5843605855026707,1.3309359330213049,0.43931977181751347,0.9459418219488829,-0.9789026474648821,3.4832624189231693,2.9208138197636315,2.664351997105853,2.4761890229724837,1.1239584460489458,0.7568761892442902,1.1276196172534658,-0.010930101624948965,0.8795266047318437,-0.09516413435343206,3.5902571926080817,2.5393600943787233
2019-03-21,-2.9951683771010966,-0.6377507990536782,-2.974032321815995,0.15064341187378186,0.9620112995583645,-4.066750127903166,-1.982271647638776,-1.1939881198263251,-2.4364120069312087,-1.7182523990795524,-2.6634004048939572,0.5675863291533505,-1.3164095401652163,-3.0111504737138057,-0.4477831197233082,0.23609081554654365,-1.5575240143632467,-2.15300679858265,-0.415171661899791,-0.2857716157026568,-1.7700133878280435,-3.4918241281587137
2019-03-22,0.5377413721055644,1.112535690353011,1.7890360056236974,0.7908156616710236,2.5164885697951656,0.5282773218534916,0.3617251262857865,0.6700138146990077,0.8507173023431588,0.538853953695396,-0.4868237653399444,3.574414485000335,1.0290632324527782,-1.3031818727458524,-0.6746958537274097,-0.5834785890132645,-0.8090628759100629,0.30157966730965036,0.47249023292236453,0.8597645426586866,1.4782055363739095,-0.3934707890324546
2019-03-25,0.5354413865403486,-0.5501472605533502,0.9404336511177601,1.7805104750996554,-0.881789656715422,1.2304623880709982,0.016379949841492974,1.2835771795686008,0.32652770580888607,0.8575526781256007,1.383265370630513,0.322905065608507,-0.0660187641517607,0.11650752095342841,-0.08087182642244545,0.9476601848308162,-1.2506772695478867,1.2249425798873195,0.9128575447533088,0.09471346124913665,0.9463126467966428,0.7814544319085077
2019-03-26,-1.0124678679731909,0.0,-0.9475011410967014,1.313846248844458,2.2842047594470625,-1.6080073670311446,-1.8836981581541754,0.7861982625535857,-0.7051758314762506,0.22437699660073895,-1.7803655939940561,3.942865282899482,1.3495661735857196,-3.02560382416732,-1.1249590620858354,0.01600105610228863,-0.9911911161245663,0.8360859444145321,-0.30153676461592177,0.4163535580390233,-0.13693372325423453,-0.681665855144206
2019-03-27,0.43721350343579835,0.8510616654199912,-1.3252519948069377,0.6648812690057221,-2.045140403992035,1.4155172913145562,-0.6177007298107712,-0.32599695108464605,1.2291744207516193,0.8130019909060353,2.202275247570808,-3.6965286344284127,0.9125648221468121,1.8399963378906248,1.5633982898715104,1.0026158273627026,0.7230315429644745,0.2727470979835293,1.6772082162938657,0.0,0.45354099245497986,0.9094073526000421
2019-03-28,0.4133266392968336,-0.05626007930492888,0.9266067565917209,1.1102986329121003,-0.6959373975835672,0.8628350796105707,-0.050392709410427484,0.8643825002847321,0.10792525458160603,-0.6311371329312355,1.0442520044706507,-1.3464658616982534,1.015039629272108,0.7855489793062405,0.8139865344385986,0.269282701557388,1.1595752479026538,1.2947391628734137,0.5137875312626204,0.282694510553001,2.64594551239366,1.4453297981168207
2019-03-29,1.8778657625842916,1.449477645207589,0.8206722214728464,-0.643375393051151,0.7974818942469702,3.887286514437734,1.050420168067227,1.771857332175185,1.7789754031189406,0.7762922702528711,3.9206027321893377,-0.366677235893078,-0.49328666256122955,3.6243192155341135,1.8866421611979183,-0.7951524778137027,2.0924336700067476,1.245976026983324,-0.5111612485031648,0.0,-0.276190949088366,8.397583530584813
2019-04-01,-0.011581671050936139,-0.8877783633789044,0.24555935361154071,-0.1331987337404338,-0.023971042322379697,0.4238295790270554,0.15800618827961396,0.42103181400320366,0.13242334210936,-0.6535919194667901,2.367798004940391,-0.10222471696653841,0.8996634115377204,0.676947364207753,0.8238549053745426,-0.021228985754239805,0.6950621732420508,-0.5304476858353647,0.4191421882519083,-0.2443098208131779,-0.33849619180779156,4.399259782365823
2019-04-02,0.3704629310371658,1.525547954991162,0.6452896097276241,0.11918222966977106,0.4556321900066826,2.4719679780706194,1.3533686652082,0.35127202106940514,1.5339804160047783,0.1644729618550901,-1.048574126716658,1.944329719143592,1.8378642305175215,0.8591689888059941,2.404666410809825,0.0,0.4601740204127489,1.3011958115471087,0.08079330914293656,0.16954848301827347,0.9468918421777096,1.9255025749983672
2019-04-03,-0.10106317894357708,2.798454306143177,0.31944782497263785,-0.32027234400501364,2.196232984118693,1.7180501609777046,0.39321975762561734,-0.4065047654426324,1.0419419959323144,0.9031159087189409,2.24404313931106,1.7667115180505721,1.2418470346275539,0.5555541427047296,0.46356153759988833,0.8070023702768186,-0.05285197354471076,2.6321329876195447,0.026902519270558874,2.031224126852571,1.5395598376692046,1.4822300470524585
2019-04-04,1.0127196283313689,0.268200280354928,-0.6261922268097425,0.7094323700415729,1.72856304609047,0.5784358929639403,-0.04080216280099152,-0.03401222260186583,0.3866916928109444,0.6160627534780568,0.4724852243711768,1.953048688386228,1.4648814565653356,1.0681433502835493,1.4069596469656305,0.44241408241530394,0.7050970017743419,0.9540421349499593,0.9145935697799215,-0.25806339105702764,1.5463428853346162,0.9092892454432024
